node_n,product_p,demand_d_npt,period_t
zp8,66540,1,62
zp8,66541,1,62
zp8,66542,1,62
zp8,66543,1,62
zp8,66544,1,62
zp8,66545,1,62
zp8,66546,1,62
zp8,66547,1,62
zp8,66548,1,62
zp8,66549,1,62
zp8,66550,1,62
zp8,66551,1,62
zp8,66552,1,62
zp8,66553,1,62
zp8,66554,1,62
zp8,66555,1,62
zp8,66556,1,62
zp8,66557,1,62
zp8,66558,1,62
zp8,66559,1,62
zp8,66560,1,62
zp8,66561,1,62
zp8,66562,1,62
zp8,66563,1,62
zp8,66564,1,62
zp8,66565,1,62
zp8,66566,1,62
zp8,66567,1,62
zp8,66568,1,62
zp8,66569,1,62
zp8,66570,1,62
zp8,66571,1,62
zp8,66572,1,62
zp8,66573,1,62
zp8,66574,1,62
zp8,66575,1,62
zp8,66576,1,62
zp8,66577,1,62
zp8,66578,1,62
zp8,66579,1,62
zp8,66580,1,62
zp8,66581,1,62
zp8,66582,1,62
zp8,66583,1,62
zp8,66584,1,62
zp8,66585,1,62
zp8,66586,1,62
zp8,66587,1,62
zp8,66588,1,62
zp8,66589,1,62
zp8,66590,1,62
zp8,66591,1,62
zp8,66592,1,62
zp8,66593,1,62
zp8,66594,1,62
zp8,66595,1,62
zp8,66596,1,62
zp8,66597,1,62
zp8,66598,1,62
zp8,66599,1,62
zp8,66600,1,62
zp8,66601,1,62
zp8,66602,1,62
zp8,66603,1,62
zp8,66604,1,62
zp8,66605,1,62
zp8,66606,1,62
zp8,66607,1,62
zp8,66608,1,62
zp8,66609,1,62
zp8,66610,1,62
zp8,66611,1,62
zp8,66612,1,62
zp8,66613,1,62
zp8,66614,1,62
zp8,66615,1,62
zp8,66616,1,62
zp8,66617,1,62
zp8,66618,1,62
zp8,66619,1,62
zp8,66620,1,62
zp8,66621,1,62
zp8,66622,1,62
zp8,66623,1,62
zp8,66624,1,62
zp8,66625,1,62
zp8,66626,1,62
zp8,66627,1,62
zp8,66628,1,62
zp8,66629,1,62
zp8,66630,1,62
zp8,66631,1,62
zp8,66632,1,62
zp8,66633,1,62
zp8,66634,1,62
zp8,66635,1,62
zp8,66636,1,62
zp8,66637,1,62
zp8,66638,1,62
zp8,66639,1,62
zp8,66640,1,62
zp8,66641,1,62
zp8,66642,1,62
zp8,66643,1,62
zp8,66644,1,62
zp8,66645,1,62
zp8,66646,1,62
zp8,66647,1,62
zp8,66648,1,62
zp8,66649,1,62
zp8,66650,1,62
zp8,66651,1,62
zp8,66652,1,62
zp8,66653,1,62
zp8,66654,1,62
zp8,66655,1,62
zp8,66656,1,62
zp8,66657,1,62
zp8,66658,1,62
zp8,66659,1,62
zp8,66660,1,62
zp8,66661,1,62
zp8,66662,1,62
zp8,66663,1,62
zp8,66664,1,62
zp8,66665,1,62
zp8,66666,1,62
zp8,66667,1,62
zp8,66668,1,62
zp8,66669,1,62
zp8,66670,1,62
zp8,66671,1,62
zp8,66672,1,62
zp8,66673,1,62
zp8,66674,1,62
zp8,66675,1,62
zp8,66676,1,62
zp8,66677,1,62
zp8,66678,1,62
zp8,66679,1,62
zp8,66680,1,62
zp8,66681,1,62
zp8,66682,1,62
zp8,66683,1,62
zp8,66684,1,62
zp8,66685,1,62
zp8,66686,1,62
zp8,66687,1,62
zp8,66688,1,62
zp8,66689,1,62
zp8,66690,1,62
zp8,66691,1,62
zp8,66692,1,62
zp8,66693,1,62
zp8,66694,1,62
zp8,66695,1,62
zp8,66696,1,62
zp8,66697,1,62
zp8,66698,1,62
zp8,66699,1,62
zp8,66700,1,62
zp8,66701,1,62
zp8,66702,1,62
zp8,66703,1,62
zp8,66704,1,62
zp8,66705,1,62
zp8,66706,1,62
zp8,66707,1,62
zp8,66708,1,62
zp8,66709,1,62
zp8,66710,1,62
zp8,66711,1,62
zp8,66712,1,62
zp8,66713,1,62
zp8,66714,1,62
zp8,66715,1,62
zp8,66716,1,62
zp8,66717,1,62
zp8,66718,1,62
zp8,66719,1,62
zp8,66720,1,62
zp8,66721,1,62
zp8,66722,1,62
zp8,66723,1,62
zp8,66724,1,62
zp8,66725,1,62
zp8,66726,1,62
zp8,66727,1,62
zp8,66728,1,62
zp8,66729,1,62
zp8,66730,1,62
zp8,66731,1,62
zp8,66732,1,62
zp8,66733,1,62
zp8,66734,1,62
zp8,66735,1,62
zp8,66736,1,62
zp8,66737,1,62
zp8,66738,1,62
zp8,66739,1,62
zp8,66740,1,62
zp8,66741,1,62
zp8,66742,1,62
zp8,66743,1,62
zp8,66744,1,62
zp8,66745,1,62
zp8,66746,1,62
zp8,66747,1,62
zp8,66748,1,62
zp8,66749,1,62
zp8,66750,1,62
zp8,66751,1,62
zp8,66752,1,62
zp8,66753,1,62
zp8,66754,1,62
zp8,66755,1,62
zp8,66756,1,62
zp8,66757,1,62
zp8,66758,1,62
zp8,66759,1,62
zp8,66760,1,62
zp8,66761,1,62
zp8,66762,1,62
zp8,66763,1,62
zp8,66764,1,62
zp8,66765,1,62
zp8,66766,1,62
zp8,66767,1,62
zp8,66768,1,62
zp8,66769,1,62
zp8,66770,1,62
zp8,66771,1,62
zp8,66772,1,62
zp8,66773,1,62
zp8,66774,1,62
zp8,66775,1,62
zp8,66776,1,62
zp8,66777,1,62
zp8,66778,1,62
zp8,66779,1,62
zp8,66780,1,62
zp8,66781,1,62
zp8,66782,1,62
zp8,66783,1,62
zp8,66784,1,62
zp8,66785,1,62
zp8,66786,1,62
zp8,66787,1,62
zp8,66788,1,62
zp8,66789,1,62
zp8,66790,1,62
zp8,66791,1,62
zp8,66792,1,62
zp8,66793,1,62
zp8,66794,1,62
zp8,66795,1,62
zp8,66796,1,62
zp8,66797,1,62
zp8,66798,1,62
zp8,66799,1,62
zp8,66800,1,62
zp8,66801,1,62
zp8,66802,1,62
zp8,66803,1,62
zp8,66804,1,62
zp8,66805,1,62
zp8,66806,1,62
zp8,66807,1,62
zp8,66808,1,62
zp8,66809,1,62
zp8,66810,1,62
zp8,66811,1,62
zp8,66812,1,62
zp8,66813,1,62
zp8,66814,1,62
zp8,66815,1,62
zp8,66816,1,62
zp8,66817,1,62
zp8,66818,1,62
zp8,66819,1,62
zp8,66820,1,62
zp8,66821,1,62
zp8,66822,1,62
zp8,66823,1,62
zp8,66824,1,62
zp8,66825,1,62
zp8,66826,1,62
zp8,66827,1,62
zp8,66828,1,62
zp8,66829,1,62
zp8,66830,1,62
zp8,66831,1,62
zp8,66832,1,62
zp8,66833,1,62
zp8,66834,1,62
zp8,66835,1,62
zp8,66836,1,62
zp8,66837,1,62
zp8,66838,1,62
zp8,66839,1,62
zp8,66840,1,62
zp8,66841,1,62
zp8,66842,1,62
zp8,66843,1,62
zp8,66844,1,62
zp8,66845,1,62
zp8,66846,1,62
zp8,66847,1,62
zp8,66848,1,62
zp8,66849,1,62
zp8,66850,1,62
zp8,66851,1,62
zp8,66852,1,62
zp8,66853,1,62
zp8,66854,1,62
zp8,66855,1,62
zp8,66856,1,62
zp8,66857,1,62
zp8,66858,1,62
zp8,66859,1,62
zp8,66860,1,62
zp8,66861,1,62
zp8,66862,1,62
zp8,66863,1,62
zp8,66864,1,62
zp8,66865,1,62
zp8,66866,1,62
zp8,66867,1,62
zp8,66868,1,62
zp8,66869,1,62
zp8,66870,1,62
zp8,66871,1,62
zp8,66872,1,62
zp8,66873,1,62
zp8,66874,1,62
zp8,66875,1,62
zp8,66876,1,62
zp8,66877,1,62
zp8,66878,1,62
zp8,66879,1,62
zp8,66880,1,62
zp8,66881,1,62
zp8,66882,1,62
zp8,66883,1,62
zp8,66884,1,62
zp8,66885,1,62
zp8,66886,1,62
zp8,66887,1,62
zp8,66888,1,62
zp8,66889,1,62
zp8,66890,1,62
zp8,66891,1,62
zp8,66892,1,62
zp8,66893,1,62
zp8,66894,1,62
zp8,66895,1,62
zp8,66896,1,62
zp8,66897,1,62
zp8,66898,1,62
zp8,66899,1,62
zp8,66900,1,62
zp8,66901,1,62
zp8,66902,1,62
zp8,66903,1,62
zp8,66904,1,62
zp8,66905,1,62
zp8,66906,1,62
zp8,66907,1,62
zp8,66908,1,62
zp8,66909,1,62
zp8,66910,1,62
zp8,66911,1,62
zp8,66912,1,62
zp8,66913,1,62
zp8,66914,1,62
zp8,66915,1,62
zp8,66916,1,62
zp8,66917,1,62
zp8,66918,1,62
zp8,66919,1,62
zp8,66920,1,62
zp8,66921,1,62
zp8,66922,1,62
zp8,66923,1,62
zp8,66924,1,62
zp8,66925,1,62
zp8,66926,1,62
zp8,66927,1,62
zp8,66928,1,62
zp8,66929,1,62
zp8,66930,1,62
zp8,66931,1,62
zp8,66932,1,62
zp8,66933,1,62
zp8,66934,1,62
zp8,66935,1,62
zp8,66936,1,62
zp8,66937,1,62
zp8,66938,1,62
zp8,66939,1,62
zp8,66940,1,62
zp8,66941,1,62
zp8,66942,1,62
zp8,66943,1,62
zp8,66944,1,62
zp8,66945,1,62
zp8,66946,1,62
zp8,66947,1,62
zp8,66948,1,62
zp8,66949,1,62
zp8,66950,1,62
zp8,66951,1,62
zp8,66952,1,62
zp8,66953,1,62
zp8,66954,1,62
zp8,66955,1,62
zp8,66956,1,62
zp8,66957,1,62
zp8,66958,1,62
zp8,66959,1,62
zp8,66960,1,62
zp8,66961,1,62
zp8,66962,1,62
zp8,66963,1,62
zp8,66964,1,62
zp8,66965,1,62
zp8,66966,1,62
zp8,66967,1,62
zp8,66968,1,62
zp8,66969,1,62
zp8,66970,1,62
zp8,66971,1,62
zp8,66972,1,62
zp8,66973,1,62
zp8,66974,1,62
zp8,66975,1,62
zp8,66976,1,62
zp8,66977,1,62
zp8,66978,1,62
zp8,66979,1,62
zp8,66980,1,62
zp8,66981,1,62
zp8,66982,1,62
zp8,66983,1,62
zp8,66984,1,62
zp8,66985,1,62
zp8,66986,1,62
zp8,66987,1,62
zp8,66988,1,62
zp8,66989,1,62
zp8,66990,1,62
zp8,66991,1,62
zp8,66992,1,62
zp8,66993,1,62
zp8,66994,1,62
zp8,66995,1,62
zp8,66996,1,62
zp8,66997,1,62
zp8,66998,1,62
zp8,66999,1,62
zp8,67000,1,62
zp8,67001,1,62
zp8,67002,1,62
zp8,67003,1,62
zp8,67004,1,62
zp8,67005,1,62
zp8,67006,1,62
zp8,67007,1,62
zp8,67008,1,62
zp8,67009,1,62
zp8,67010,1,62
zp8,67011,1,62
zp8,67012,1,62
zp8,67013,1,62
zp8,67014,1,62
zp8,67015,1,62
zp8,67016,1,62
zp8,67017,1,62
zp8,67018,1,62
zp8,67019,1,62
zp8,67020,1,62
zp8,67021,1,62
zp8,67022,1,62
zp8,67023,1,62
zp8,67024,1,62
zp8,67025,1,62
zp8,67026,1,62
zp8,67027,1,62
zp8,67028,1,62
zp8,67029,1,62
zp8,67030,1,62
zp8,67031,1,62
zp8,67032,1,62
zp8,67033,1,62
zp8,67034,1,62
zp8,67035,1,62
zp8,67036,1,62
zp8,67037,1,62
zp8,67038,1,62
zp8,67039,1,62
zp8,67040,1,62
zp8,67041,1,62
zp8,67042,1,62
zp8,67043,1,62
zp8,67044,1,62
zp8,67045,1,62
zp8,67046,1,62
zp8,67047,1,62
zp8,67048,1,62
zp8,67049,1,62
zp8,67050,1,62
zp8,67051,1,62
zp8,67052,1,62
zp8,67053,1,62
zp8,67054,1,62
zp8,67055,1,62
zp8,67056,1,62
zp8,67057,1,62
zp8,67058,1,62
zp8,67059,1,62
zp8,67060,1,62
zp8,67061,1,62
zp8,67062,1,62
zp8,67063,1,62
zp8,67064,1,62
zp8,67065,1,62
zp8,67066,1,62
zp8,67067,1,62
zp8,67068,1,62
zp8,67069,1,62
zp8,67070,1,62
zp8,67071,1,62
zp8,67072,1,62
zp8,67073,1,62
zp8,67074,1,62
zp8,67075,1,62
zp8,67076,1,62
zp8,67077,1,62
zp8,67078,1,62
zp8,67079,1,62
zp8,67080,1,62
zp8,67081,1,62
zp8,67082,1,62
zp8,67083,1,62
zp8,67084,1,62
zp8,67085,1,62
zp8,67086,1,62
zp8,67087,1,62
zp8,67088,1,62
zp8,67089,1,62
zp8,67090,1,62
zp8,67091,1,62
zp8,67092,1,62
zp8,67093,1,62
zp8,67094,1,62
zp8,67095,1,62
zp8,67096,1,62
zp8,67097,1,62
zp8,67098,1,62
zp8,67099,1,62
zp8,67100,1,62
zp8,67101,1,62
zp8,67102,1,62
zp8,67103,1,62
zp8,67104,1,62
zp8,67105,1,62
zp8,67106,1,62
zp8,67107,1,62
zp8,67108,1,62
zp8,67109,1,62
zp8,67110,1,62
zp8,67111,1,62
zp8,67112,1,62
zp8,67113,1,62
zp8,67114,1,62
zp8,67115,1,62
zp8,67116,1,62
zp8,67117,1,62
zp8,67118,1,62
zp8,67119,1,62
zp8,67120,1,62
zp8,67121,1,62
zp8,67122,1,62
zp8,67123,1,62
zp8,67124,1,62
zp8,67125,1,62
zp8,67126,1,62
zp8,67127,1,62
zp8,67128,1,62
zp8,67129,1,62
zp8,67130,1,62
zp8,67131,1,62
zp8,67132,1,62
zp8,67133,1,62
zp8,67134,1,62
zp8,67135,1,62
zp8,67136,1,62
zp8,67137,1,62
zp8,67138,1,62
zp8,67139,1,62
zp8,67140,1,62
zp8,67141,1,62
zp8,67142,1,62
zp8,67143,1,62
zp8,67144,1,62
zp8,67145,1,62
zp8,67146,1,62
zp8,67147,1,62
zp8,67148,1,62
zp8,67149,1,62
zp8,67150,1,62
zp8,67151,1,62
zp8,67152,1,62
zp8,67153,1,62
zp8,67154,1,62
zp8,67155,1,62
zp8,67156,1,62
zp8,67157,1,62
zp8,67158,1,62
zp8,67159,1,62
zp8,67160,1,62
zp8,67161,1,62
zp8,67162,1,62
zp8,67163,1,62
zp8,67164,1,62
zp8,67165,1,62
zp8,67166,1,62
zp8,67167,1,62
zp8,67168,1,62
zp8,67169,1,62
zp8,67170,1,62
zp8,67171,1,62
zp8,67172,1,62
zp8,67173,1,62
zp8,67174,1,62
zp8,67175,1,62
zp8,67176,1,62
zp8,67177,1,62
zp8,67178,1,62
zp8,67179,1,62
zp8,67180,1,62
zp8,67181,1,62
zp8,67182,1,62
zp8,67183,1,62
zp8,67184,1,62
zp8,67185,1,62
zp8,67186,1,62
zp8,67187,1,62
zp8,67188,1,62
zp8,67189,1,62
zp8,67190,1,62
zp8,67191,1,62
zp8,67192,1,62
zp8,67193,1,62
zp8,67194,1,62
zp8,67195,1,62
zp8,67196,1,62
zp8,67197,1,62
zp8,67198,1,62
zp8,67199,1,62
zp8,67200,1,62
zp8,67201,1,62
zp8,67202,1,62
zp8,67203,1,62
zp8,67204,1,62
zp8,67205,1,62
zp8,67206,1,62
zp8,67207,1,62
zp8,67208,1,62
zp8,67209,1,62
zp8,67210,1,62
zp8,67211,1,62
zp8,67212,1,62
zp8,67213,1,62
zp8,67214,1,62
zp8,67215,1,62
zp8,67216,1,62
zp8,67217,1,62
zp8,67218,1,62
zp8,67219,1,62
zp8,67220,1,62
zp8,67221,1,62
zp8,67222,1,62
zp8,67223,1,62
zp8,67224,1,62
zp8,67225,1,62
zp8,67226,1,62
zp8,67227,1,62
zp8,67228,1,62
zp8,67229,1,62
zp8,67230,1,62
zp8,67231,1,62
zp8,67232,1,62
zp8,67233,1,62
zp8,67234,1,62
zp8,67235,1,62
zp8,67236,1,62
zp8,67237,1,62
zp8,67238,1,62
zp8,67239,1,62
zp8,67240,1,62
zp8,67241,1,62
zp8,67242,1,62
zp8,67243,1,62
zp8,67244,1,62
zp8,67245,1,62
zp8,67246,1,62
zp8,67247,1,62
zp8,67248,1,62
zp8,67249,1,62
zp8,67250,1,62
zp8,67251,1,62
zp8,67252,1,62
zp8,67253,1,62
zp8,67254,1,62
zp8,67255,1,62
zp8,67256,1,62
zp8,67257,1,62
zp8,67258,1,62
zp8,67259,1,62
zp8,67260,1,62
zp8,67261,1,62
zp8,67262,1,62
zp8,67263,1,62
zp8,67264,1,62
zp8,67265,1,62
zp8,67266,1,62
zp8,67267,1,62
zp8,67268,1,62
zp8,67269,1,62
zp8,67270,1,62
zp8,67271,1,62
zp8,67272,1,62
zp8,67273,1,62
zp8,67274,1,62
zp8,67275,1,62
zp8,67276,1,62
zp8,67277,1,62
zp8,67278,1,62
zp8,67279,1,62
zp8,67280,1,62
zp8,67281,1,62
zp8,67282,1,62
zp8,67283,1,62
zp8,67284,1,62
zp8,67285,1,62
zp8,67286,1,62
zp8,67287,1,62
zp8,67288,1,62
zp8,67289,1,62
zp8,67290,1,62
zp8,67291,1,62
zp8,67292,1,62
zp8,67293,1,62
zp8,67294,1,62
zp8,67295,1,62
zp8,67296,1,62
zp8,67297,1,62
zp8,67298,1,62
zp8,67299,1,62
zp8,67300,1,62
zp8,67301,1,62
zp8,67302,1,62
zp8,67303,1,62
zp8,67304,1,62
zp8,67305,1,62
zp8,67306,1,62
zp8,67307,1,62
zp8,67308,1,62
zp8,67309,1,62
zp8,67310,1,62
zp8,67311,1,62
zp8,67312,1,62
zp8,67313,1,62
zp8,67314,1,62
zp8,67315,1,62
zp8,67316,1,62
zp8,67317,1,62
zp8,67318,1,62
zp8,67319,1,62
zp8,67320,1,62
zp8,67321,1,62
zp8,67322,1,62
zp8,67323,1,62
zp8,67324,1,62
zp8,67325,1,62
zp8,67326,1,62
zp8,67327,1,62
zp8,67328,1,62
zp8,67329,1,62
zp8,67330,1,62
zp8,67331,1,62
zp8,67332,1,62
zp8,67333,1,62
zp8,67334,1,62
zp8,67335,1,62
zp8,67336,1,62
zp8,67337,1,62
zp8,67338,1,62
zp8,67339,1,62
zp8,67340,1,62
zp8,67341,1,62
zp8,67342,1,62
zp8,67343,1,62
zp8,67344,1,62
zp8,67345,1,62
zp8,67346,1,62
zp8,67347,1,62
zp8,67348,1,62
zp8,67349,1,62
zp8,67350,1,62
zp8,67351,1,62
zp8,67352,1,62
zp8,67353,1,62
zp8,67354,1,62
zp8,67355,1,62
zp8,67356,1,62
zp8,67357,1,62
zp8,67358,1,62
zp8,67359,1,62
zp8,67360,1,62
zp8,67361,1,62
zp8,67362,1,62
zp8,67363,1,62
zp8,67364,1,62
zp8,67365,1,62
zp8,67366,1,62
zp8,67367,1,62
zp8,67368,1,62
zp8,67369,1,62
zp8,67370,1,62
zp8,67371,1,62
zp8,67372,1,62
zp8,67373,1,62
zp8,67374,1,62
zp8,67375,1,62
zp8,67376,1,62
zp8,67377,1,62
zp8,67378,1,62
zp8,67379,1,62
zp8,67380,1,62
zp8,67381,1,62
zp8,67382,1,62
zp8,67383,1,62
zp8,67384,1,62
zp8,67385,1,62
zp8,67386,1,62
zp8,67387,1,62
zp8,67388,1,62
zp8,67389,1,62
zp8,67390,1,62
zp8,67391,1,62
zp8,67392,1,62
zp8,67393,1,62
zp8,67394,1,62
zp8,67395,1,62
zp8,67396,1,62
zp8,67397,1,62
zp8,67398,1,62
zp8,67399,1,62
zp8,67400,1,62
zp8,67401,1,62
zp8,67402,1,62
zp8,67403,1,62
zp8,67404,1,62
zp8,67405,1,62
zp8,67406,1,62
zp8,67407,1,62
zp8,67408,1,62
zp8,67409,1,62
zp8,67410,1,62
zp8,67411,1,62
zp8,67412,1,62
zp8,67413,1,62
zp8,67414,1,62
zp8,67415,1,62
zp8,67416,1,62
zp8,67417,1,62
zp8,67418,1,62
zp8,67419,1,62
zp8,67420,1,62
zp8,67421,1,62
zp8,67422,1,62
zp8,67423,1,62
zp8,67424,1,62
zp8,67425,1,62
zp8,67426,1,62
zp8,67427,1,62
zp8,67428,1,62
zp8,67429,1,62
zp8,67430,1,62
zp8,67431,1,62
zp8,67432,1,62
zp8,67433,1,62
zp8,67434,1,62
zp8,67435,1,62
zp8,67436,1,62
zp8,67437,1,62
zp8,67438,1,62
zp8,67439,1,62
zp8,67440,1,62
zp8,67441,1,62
zp8,67442,1,62
zp8,67443,1,62
zp8,67444,1,62
zp8,67445,1,62
zp8,67446,1,62
zp8,67447,1,62
zp8,67448,1,62
zp8,67449,1,62
zp8,67450,1,62
zp8,67451,1,62
zp8,67452,1,62
zp8,67453,1,62
zp8,67454,1,62
zp8,67455,1,62
zp8,67456,1,62
zp8,67457,1,62
zp8,67458,1,62
zp8,67459,1,62
zp8,67460,1,62
zp8,67461,1,62
zp8,67462,1,62
zp8,67463,1,62
zp8,67464,1,62
zp8,67465,1,62
zp8,67466,1,62
zp8,67467,1,62
zp8,67468,1,62
zp8,67469,1,62
zp8,67470,1,62
zp8,67471,1,62
zp8,67472,1,62
zp8,67473,1,62
zp8,67474,1,62
zp8,67475,1,62
zp8,67476,1,62
zp8,67477,1,62
zp8,67478,1,62
zp8,67479,1,62
zp8,67480,1,62
zp8,67481,1,62
zp8,67482,1,62
zp8,67483,1,62
zp8,67484,1,62
zp8,67485,1,62
zp8,67486,1,62
zp8,67487,1,62
zp8,67488,1,62
zp8,67489,1,62
zp8,67490,1,62
zp8,67491,1,62
zp8,67492,1,62
zp8,67493,1,62
zp8,67494,1,62
zp8,67495,1,62
zp8,67496,1,62
zp8,67497,1,62
zp8,67498,1,62
zp8,67499,1,62
zp8,67500,1,62
zp8,67501,1,62
zp8,67502,1,62
zp8,67503,1,62
zp8,67504,1,62
zp8,67505,1,62
zp8,67506,1,62
zp8,67507,1,62
zp8,67508,1,62
zp8,67509,1,62
zp8,67510,1,62
zp8,67511,1,62
zp8,67512,1,62
zp8,67513,1,62
zp8,67514,1,62
zp8,67515,1,62
zp8,67516,1,62
zp8,67517,1,62
zp8,67518,1,62
zp8,67519,1,62
zp8,67520,1,62
zp8,67521,1,62
zp8,67522,1,62
zp8,67523,1,62
zp8,67524,1,62
zp8,67525,1,62
zp8,67526,1,62
zp8,67527,1,62
zp8,67528,1,62
zp8,67529,1,62
zp8,67530,1,62
zp8,67531,1,62
zp8,67532,1,62
zp8,67533,1,62
zp8,67534,1,62
zp8,67535,1,62
zp8,67536,1,62
zp8,67537,1,62
zp8,67538,1,62
zp8,67539,1,62
zp8,67540,1,62
zp8,67541,1,62
zp8,67542,1,62
zp8,67543,1,62
zp8,67544,1,62
zp8,67545,1,62
zp8,67546,1,62
zp8,67547,1,62
zp8,67548,1,62
zp8,67549,1,62
zp8,67550,1,62
zp8,67551,1,62
zp8,67552,1,62
zp8,67553,1,62
zp8,67554,1,62
zp8,67555,1,62
zp8,67556,1,62
zp8,67557,1,62
zp8,67558,1,62
zp8,67559,1,62
zp8,67560,1,62
zp8,67561,1,62
zp8,67562,1,62
zp8,67563,1,62
zp8,67564,1,62
zp8,67565,1,62
zp8,67566,1,62
zp8,67567,1,62
zp8,67568,1,62
zp8,67569,1,62
zp8,67570,1,62
zp8,67571,1,62
zp8,67572,1,62
zp8,67573,1,62
zp8,67574,1,62
zp8,67575,1,62
zp8,67576,1,62
zp8,67577,1,62
zp8,67578,1,62
zp8,67579,1,62
zp8,67580,1,62
zp8,67581,1,62
zp8,67582,1,62
zp8,67583,1,62
zp8,67584,1,62
zp8,67585,1,62
zp8,67586,1,62
zp8,67587,1,62
zp8,67588,1,62
zp8,67589,1,62
zp8,67590,1,62
zp8,67591,1,62
zp8,67592,1,62
zp8,67593,1,62
zp8,67594,1,62
zp8,67595,1,62
zp8,67596,1,62
zp8,67597,1,62
zp8,67598,1,62
zp8,67599,1,62
zp8,67600,1,62
zp8,67601,1,62
zp8,67602,1,62
zp8,67603,1,62
zp8,67604,1,62
zp8,67605,1,62
zp8,67606,1,62
zp8,67607,1,62
zp8,67608,1,62
zp8,67609,1,62
zp8,67610,1,62
zp8,67611,1,62
zp8,67612,1,62
zp8,67613,1,62
zp8,67614,1,62
zp8,67615,1,62
zp8,67616,1,62
zp8,67617,1,62
zp8,67618,1,62
zp8,67619,1,62
zp8,67620,1,62
zp8,67621,1,62
zp8,67622,1,62
zp8,67623,1,62
zp8,67624,1,62
zp8,67625,1,62
zp8,67626,1,62
zp8,67627,1,62
zp8,67628,1,62
zp8,67629,1,62
zp8,67630,1,62
zp8,67631,1,62
zp8,67632,1,62
zp8,67633,1,62
zp8,67634,1,62
zp8,67635,1,62
zp8,67636,1,62
zp8,67637,1,62
zp8,67638,1,62
zp8,67639,1,62
zp8,67640,1,62
zp8,67641,1,62
zp8,67642,1,62
zp8,67643,1,62
zp8,67644,1,62
zp8,67645,1,62
zp8,67646,1,62
zp8,67647,1,62
zp8,67648,1,62
zp8,67649,1,62
zp8,67650,1,62
zp8,67651,1,62
zp8,67652,1,62
zp8,67653,1,62
zp8,67654,1,62
zp8,67655,1,62
zp8,67656,1,62
zp8,67657,1,62
zp8,67658,1,62
zp8,67659,1,62
zp8,67660,1,62
zp8,67661,1,62
zp8,67662,1,62
zp8,67663,1,62
zp8,67664,1,62
zp8,67665,1,62
zp8,67666,1,62
zp8,67667,1,62
zp8,67668,1,62
zp8,67669,1,62
zp8,67670,1,62
zp8,67671,1,62
zp8,67672,1,62
zp8,67673,1,62
zp8,67674,1,62
zp8,67675,1,62
zp8,67676,1,62
zp8,67677,1,62
zp8,67678,1,62
zp8,67679,1,62
zp8,67680,1,62
zp8,67681,1,62
zp8,67682,1,62
zp8,67683,1,62
zp8,67684,1,62
zp8,67685,1,62
zp8,67686,1,62
zp8,67687,1,62
zp8,67688,1,62
zp8,67689,1,62
zp8,67690,1,62
zp8,67691,1,62
zp8,67692,1,62
zp8,67693,1,62
zp8,67694,1,62
zp8,67695,1,62
zp8,67696,1,62
zp8,67697,1,62
zp8,67698,1,62
zp8,67699,1,62
zp8,67700,1,62
zp8,67701,1,62
zp8,67702,1,62
zp8,67703,1,62
zp8,67704,1,62
zp8,67705,1,62
zp8,67706,1,62
zp8,67707,1,62
zp8,67708,1,62
zp8,67709,1,62
zp8,67710,1,62
zp8,67711,1,62
zp8,67712,1,62
zp8,67713,1,62
zp8,67714,1,62
zp8,67715,1,62
zp8,67716,1,62
zp8,67717,1,62
zp8,67718,1,62
zp8,67719,1,62
zp8,67720,1,62
zp8,67721,1,62
zp8,67722,1,62
zp8,67723,1,62
zp8,67724,1,62
zp8,67725,1,62
zp8,67726,1,62
zp8,67727,1,62
zp8,67728,1,62
zp8,67729,1,62
zp8,67730,1,62
zp8,67731,1,62
zp8,67732,1,62
zp8,67733,1,62
zp8,67734,1,62
zp8,67735,1,62
zp8,67736,1,62
zp8,67737,1,62
zp8,67738,1,62
zp8,67739,1,62
zp8,67740,1,62
zp8,67741,1,62
zp8,67742,1,62
zp8,67743,1,62
zp8,67744,1,62
zp8,67745,1,62
zp8,67746,1,62
zp8,67747,1,62
zp8,67748,1,62
zp8,67749,1,62
zp8,67750,1,62
zp8,67751,1,62
zp8,67752,1,62
zp8,67753,1,62
zp8,67754,1,62
zp8,67755,1,62
zp8,67756,1,62
zp8,67757,1,62
zp8,67758,1,62
zp8,67759,1,62
zp8,67760,1,62
zp8,67761,1,62
zp8,67762,1,62
zp8,67763,1,62
zp8,67764,1,62
zp8,67765,1,62
zp8,67766,1,62
zp8,67767,1,62
zp8,67768,1,62
zp8,67769,1,62
zp8,67770,1,62
zp8,67771,1,62
zp8,67772,1,62
zp8,67773,1,62
zp8,67774,1,62
zp8,67775,1,62
zp8,67776,1,62
zp8,67777,1,62
zp8,67778,1,62
zp8,67779,1,62
zp8,67780,1,62
zp8,67781,1,62
zp8,67782,1,62
zp8,67783,1,62
zp8,67784,1,62
zp8,67785,1,62
zp8,67786,1,62
zp8,67787,1,62
zp8,67788,1,62
zp8,67789,1,62
zp8,67790,1,62
zp8,67791,1,62
zp8,67792,1,62
zp8,67793,1,62
zp8,67794,1,62
zp8,67795,1,62
zp8,67796,1,62
zp8,67797,1,62
zp8,67798,1,62
zp8,67799,1,62
zp8,67800,1,62
zp8,67801,1,62
zp8,67802,1,62
zp8,67803,1,62
zp8,67804,1,62
zp8,67805,1,62
zp8,67806,1,62
zp8,67807,1,62
zp8,67808,1,62
zp8,67809,1,62
